,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.9887891,0.9748724,0.98230565,0.9741159,0.9774922,0.9734582,0.97122574,0.97122574,0.9799802,0.97350836,0.9869931,0.9832161,0.97826284,0.9997853,0.9797805,0.98153555,0.97122574,0.97122574,0.993527,0.9847982,0.986508,0.99463916,0.98961556,0.97328717,0.9874359,0.9978774,0.9809581,0.97877425,0.97122574,0.97862774,0.98374456,0.9944602,0.9828111,0.9948542,0.9912704,0.98448515,0.97122574,0.9889756,0.98312294,0.97944117,0.9828603,0.9904601,0.9909239,0.9819884,0.9758606
1,0.98878646,0.97487575,0.9823057,0.97411954,0.9774943,0.9734619,0.9712307,0.9712307,0.97998124,0.97351235,0.98699117,0.9832158,0.9782646,0.9997778,0.97978157,0.9815361,0.9712307,0.9712307,0.9935221,0.9847972,0.98650616,0.9946338,0.98961246,0.97329116,0.98743373,0.99787074,0.98095876,0.978776,0.9712307,0.97862947,0.98374397,0.9944552,0.98281103,0.99484885,0.99126655,0.98448443,0.9712307,0.98897296,0.98312265,0.9794425,0.98286027,0.9904567,0.9909202,0.9819885,0.97586364
2,0.9884058,0.975336,0.98231953,0.9746254,0.97779906,0.9740091,0.97190917,0.97190917,0.9801369,0.97405356,0.9867212,0.98317575,0.97852266,0.99872684,0.9799505,0.98159486,0.97190917,0.97190917,0.9928548,0.9846605,0.98626685,0.99389815,0.9891829,0.973848,0.98713815,0.9969368,0.9810544,0.9790021,0.97190917,0.9788658,0.9836716,0.99372965,0.9827949,0.9941006,0.9907383,0.98436445,0.97190917,0.98858166,0.9830882,0.97962946,0.98284,0.98997444,0.9904128,0.9820233,0.97626305
3,0.98823845,0.97553855,0.9823256,0.9748479,0.9779333,0.97424996,0.9722076,0.9722076,0.9802055,0.97429144,0.9866026,0.9831583,0.9786364,0.9982651,0.9800251,0.98162055,0.9722076,0.9722076,0.9925616,0.9846005,0.98616177,0.9935749,0.98899406,0.9740931,0.9870085,0.9965264,0.9810965,0.9791016,0.9722076,0.97896993,0.9836401,0.9934109,0.98278797,0.9937719,0.99050635,0.98431164,0.9722076,0.9884095,0.98307323,0.9797118,0.982831,0.9897623,0.9901899,0.98203886,0.9764386
4,0.98849064,0.97523427,0.98231643,0.9745137,0.97773117,0.97388726,0.9717594,0.9717594,0.9801019,0.9739345,0.98678106,0.9831841,0.978465,0.99895936,0.97991204,0.9815826,0.9717594,0.9717594,0.9930022,0.9846905,0.9863194,0.9940608,0.98927784,0.9737243,0.9872031,0.9971435,0.9810331,0.9789521,0.9717594,0.97881347,0.9836867,0.99389064,0.98279834,0.99426585,0.9908545,0.9843915,0.9717594,0.98866874,0.9830953,0.9795879,0.9828447,0.9900818,0.99052423,0.98201466,0.9761757
5,0.98845834,0.97527295,0.98231757,0.97455615,0.977757,0.9739336,0.9718163,0.9718163,0.9801152,0.97397965,0.98675835,0.98318094,0.9784869,0.99887097,0.97992676,0.9815872,0.9718163,0.9718163,0.99294615,0.9846791,0.9862994,0.99399894,0.98924166,0.97377133,0.98717844,0.9970649,0.9810412,0.9789712,0.9718163,0.9788333,0.98368096,0.99382937,0.982797,0.99420303,0.99081033,0.98438114,0.9718163,0.9886356,0.9830926,0.97960365,0.98284286,0.9900409,0.9904819,0.98201793,0.97620887
6,0.98876464,0.97490245,0.9823064,0.9741491,0.9775117,0.9734933,0.9712702,0.9712702,0.9799899,0.9735441,0.9869756,0.9832131,0.97827923,0.99971676,0.9797908,0.98153985,0.9712702,0.9712702,0.99348325,0.98478913,0.98649204,0.99459106,0.9895875,0.97332317,0.98741627,0.9978165,0.98096424,0.97878915,0.9712702,0.97864306,0.98373914,0.99441326,0.98280996,0.9948052,0.99123544,0.9844777,0.9712702,0.9889505,0.9831203,0.97945315,0.9828592,0.99042904,0.9908903,0.98198986,0.97588736
7,0.9883618,0.9753887,0.9823211,0.9746832,0.9778343,0.9740722,0.97198683,0.97198683,0.980155,0.97411513,0.98669004,0.9831714,0.97855264,0.9986061,0.9799705,0.9816011,0.97198683,0.97198683,0.99277824,0.98464495,0.9862395,0.99381375,0.9891335,0.9739122,0.9871045,0.9968295,0.9810654,0.9790279,0.97198683,0.978893,0.98366386,0.9936461,0.98279315,0.99401486,0.9906781,0.98435026,0.97198683,0.98853624,0.9830845,0.979651,0.98283744,0.98991865,0.99035496,0.9820278,0.9763083
8,0.988526,0.9751904,0.9823152,0.9744653,0.97770274,0.97383624,0.9716944,0.9716944,0.9800877,0.9738821,0.98680645,0.9831885,0.97844124,0.99905896,0.9798974,0.9815761,0.9716944,0.9716944,0.99306583,0.9847037,0.9863426,0.99413073,0.98931867,0.97367203,0.98723173,0.99723196,0.98102415,0.97893053,0.9716944,0.97879106,0.98369473,0.99395883,0.9828,0.9943372,0.9909055,0.9844022,0.9716944,0.98870516,0.9830992,0.9795703,0.9828463,0.9901267,0.9905734,0.9820125,0.9761364
9,0.9887312,0.9749422,0.98230773,0.9741926,0.9775385,0.9735414,0.9713287,0.9713287,0.98000383,0.9735903,0.98695207,0.9832102,0.9783021,0.99962556,0.9798065,0.9815444,0.9713287,0.9713287,0.9934256,0.98477745,0.9864718,0.99452734,0.9895503,0.97337186,0.98739105,0.99773544,0.98097265,0.9788086,0.9713287,0.97866374,0.9837338,0.99434984,0.9828087,0.99474055,0.9911903,0.9844668,0.9713287,0.98891604,0.9831179,0.97946966,0.9828573,0.99038666,0.99084705,0.9819939,0.97592103
10,0.98853445,0.9751807,0.98231477,0.9744549,0.977696,0.97382414,0.9716803,0.9716803,0.98008406,0.97387123,0.9868123,0.983189,0.9784353,0.99908125,0.979893,0.9815753,0.9716803,0.9716803,0.9930797,0.98470646,0.9863473,0.9941462,0.9893277,0.9736598,0.98723763,0.9972518,0.98102206,0.9789259,0.9716803,0.97878605,0.98369557,0.99397457,0.98280025,0.99435276,0.9909162,0.9844051,0.9716803,0.9887139,0.9830995,0.9795662,0.9828469,0.99013734,0.9905835,0.982011,0.97612876
11,0.9886676,0.9750197,0.98231,0.9742778,0.9775894,0.9736328,0.9714429,0.9714429,0.98002964,0.9736818,0.9869068,0.9832031,0.9783451,0.9994491,0.979834,0.98155475,0.9714429,0.9714429,0.9933134,0.9847544,0.98643124,0.9944037,0.9894781,0.9734651,0.98734105,0.99757856,0.98098856,0.9788467,0.9714429,0.9787033,0.983721,0.99422836,0.9828059,0.9946147,0.99110115,0.98444706,0.9714429,0.9888508,0.9831117,0.97950095,0.982854,0.9903061,0.9907613,0.98199904,0.9759889
12,0.98839396,0.9753506,0.98231995,0.97464144,0.9778085,0.97402614,0.97193074,0.97193074,0.98014164,0.97407085,0.9867127,0.9831744,0.97853065,0.9986937,0.9799555,0.9815969,0.97193074,0.97193074,0.9928337,0.98465616,0.9862592,0.9938749,0.9891693,0.97386545,0.9871288,0.9969074,0.9810574,0.9790093,0.97193074,0.97887325,0.9836691,0.99370694,0.9827944,0.99407697,0.99072146,0.9843608,0.97193074,0.98856944,0.9830869,0.97963524,0.9828394,0.9899594,0.9903965,0.98202413,0.976276
13,0.98880917,0.9748476,0.9823048,0.97408855,0.9774759,0.97342896,0.9711891,0.9711891,0.9799718,0.973479,0.9870074,0.98321843,0.9782491,0.99984145,0.9797718,0.981532,0.9711891,0.9711891,0.99356276,0.9848055,0.9865208,0.99467844,0.9896384,0.9732574,0.98745173,0.99792737,0.9809529,0.9787621,0.9711891,0.97861505,0.9837488,0.99449885,0.9828119,0.99489427,0.9912989,0.9844912,0.9711891,0.98899627,0.983125,0.9794311,0.98286134,0.99048555,0.99095136,0.98198676,0.9758386
14,0.98873466,0.97493845,0.9823076,0.9741885,0.9775357,0.97353643,0.97132313,0.97132313,0.9800023,0.9735862,0.98695433,0.98321027,0.9782997,0.99963444,0.97980446,0.9815442,0.97132313,0.97132313,0.99343103,0.9847785,0.9864735,0.9945335,0.9895538,0.973367,0.98739326,0.99774337,0.98097175,0.97880685,0.97132313,0.9786616,0.98373395,0.9943562,0.98280877,0.99474674,0.9911944,0.9844681,0.97132313,0.9889196,0.9831179,0.979468,0.9828575,0.9903911,0.99085087,0.9819931,0.97591823
15,0.988555,0.97515535,0.9823141,0.9744267,0.97767955,0.97379464,0.9716427,0.9716427,0.9800759,0.97384083,0.98682714,0.98319167,0.9784216,0.9991391,0.9798846,0.98157156,0.9716427,0.9716427,0.99311674,0.9847142,0.9863609,0.9941868,0.98935145,0.9736296,0.9872544,0.9973032,0.9810169,0.97891325,0.9716427,0.9787731,0.98370034,0.9940141,0.9828013,0.99439424,0.9909458,0.9844113,0.9716427,0.98873496,0.9831019,0.9795562,0.9828478,0.99016345,0.9906122,0.98200995,0.97610587
