,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.034832213,0.018730903,0.018730903,0.018730903,0.02034308,0.018730903,0.019095037,0.018730903,0.018730903,0.021240834,0.018730903,0.026416048,0.018730903,0.023145223,0.022175223,0.024091627,0.025856866,0.021057807,0.018730903,0.025174413,0.02346019,0.018730903,0.024411103,0.018730903,0.025706723,0.026950965,0.021141825,0.027041065,0.02520974,0.025190273,0.024250288,0.02557292,0.019079108,0.018730903,0.026568696,0.027255023,0.018730903,0.018730903,0.024007147,0.021358553,0.021617468,0.021627164,0.023200523,0.021959316,0.018730903
1,0.01589974,0.049866192,0.03153953,0.01783977,0.01589974,0.017329112,0.03212113,0.020026984,0.018659089,0.028051626,0.016924357,0.01589974,0.019196013,0.01589974,0.02370836,0.01589974,0.016462304,0.033307154,0.017785242,0.01589974,0.017722616,0.029231071,0.02123029,0.030033683,0.018063612,0.01589974,0.02970586,0.01589974,0.027349718,0.02582563,0.023195129,0.01589974,0.01589974,0.03264787,0.02248985,0.01589974,0.039051596,0.015970273,0.022809677,0.01589974,0.01589974,0.025321873,0.01589974,0.02328026,0.030657766
2,0.01716058,0.034040593,0.035315264,0.019547109,0.01716058,0.018618971,0.025852667,0.021244237,0.024427326,0.026897628,0.021027165,0.01716058,0.027218748,0.01716058,0.025968252,0.01716058,0.021502014,0.027210834,0.01834804,0.01716058,0.01716058,0.026206091,0.022712367,0.029899988,0.020645294,0.01716058,0.02956179,0.01716058,0.023222737,0.02697138,0.020341627,0.01716058,0.01716058,0.027671533,0.025285274,0.01716058,0.026439385,0.020453539,0.021309575,0.01716058,0.01716058,0.025486104,0.01716058,0.02252816,0.026637606
3,0.019511897,0.02189267,0.022225419,0.03938761,0.019511897,0.019511897,0.020860422,0.032253385,0.023607487,0.019511897,0.019511897,0.019511897,0.03140121,0.019511897,0.019511897,0.019511897,0.019511897,0.019511897,0.024227425,0.019511897,0.019511897,0.023328744,0.019511897,0.038751226,0.019511897,0.019511897,0.021269834,0.019511897,0.019511897,0.019511897,0.019511897,0.019511897,0.019511897,0.023584228,0.019511897,0.019511897,0.025052423,0.031571176,0.019511897,0.019511897,0.019511897,0.019511897,0.019511897,0.02360127,0.031140463
4,0.022949966,0.021131193,0.021131193,0.021131193,0.031574488,0.021131193,0.021131193,0.021131193,0.021131193,0.021131193,0.021372031,0.022243613,0.021131193,0.021671861,0.021131193,0.023280751,0.021131193,0.021131193,0.021131193,0.029021908,0.022771161,0.021131193,0.021131193,0.021131193,0.021131193,0.021211114,0.021131193,0.023439541,0.021131193,0.021131193,0.022070616,0.022971597,0.023838883,0.021131193,0.021131193,0.02206672,0.02398275,0.021131193,0.021131193,0.021400131,0.02684283,0.021131193,0.026747871,0.021131193,0.021131193
5,0.019833999,0.021617057,0.021519588,0.019833999,0.019833999,0.038380817,0.019833999,0.019833999,0.024331428,0.019833999,0.029297717,0.021084135,0.019833999,0.024698209,0.019833999,0.026080165,0.019833999,0.021753365,0.019833999,0.019833999,0.026867224,0.019833999,0.019833999,0.019833999,0.019833999,0.025013847,0.019833999,0.022097025,0.021256486,0.019833999,0.020998446,0.023726864,0.030746873,0.019833999,0.019833999,0.029929724,0.019833999,0.019833999,0.019833999,0.02434785,0.02620978,0.022363488,0.019833999,0.019833999,0.021663915
6,0.01525016,0.030221313,0.022536475,0.015993234,0.014959346,0.014959346,0.050716408,0.015676739,0.017010015,0.0315888,0.014959346,0.014959346,0.014959346,0.014959346,0.022900641,0.014959346,0.0166656,0.028195625,0.023894023,0.014959346,0.018251838,0.03535656,0.03122508,0.027618883,0.02584791,0.014959346,0.025083303,0.014959346,0.03674773,0.031231996,0.021576993,0.014959346,0.014959346,0.03929517,0.02536531,0.014959346,0.024289273,0.014959346,0.03405646,0.014959346,0.014959346,0.024844991,0.014959346,0.025850473,0.02840018
7,0.01969812,0.02481134,0.024385625,0.032561213,0.01969812,0.01969812,0.020642763,0.031647008,0.026179243,0.020570107,0.021276198,0.01969812,0.02684629,0.01969812,0.021284357,0.01969812,0.01969812,0.01969812,0.024012607,0.01969812,0.01969812,0.02264251,0.01969812,0.03499362,0.01969812,0.01969812,0.022118354,0.01969812,0.01969812,0.019800512,0.01969812,0.01969812,0.01969812,0.023575991,0.01969812,0.01969812,0.025091307,0.030079156,0.01969812,0.01969812,0.01969812,0.01969812,0.01969812,0.021581456,0.033447336
8,0.01902426,0.022325858,0.027080193,0.023017492,0.01902426,0.023338078,0.021632155,0.025283668,0.03108095,0.023326444,0.023258146,0.019673852,0.02415365,0.01902426,0.025359737,0.021537263,0.023666322,0.02065168,0.022724213,0.01902426,0.01902426,0.022728214,0.01902426,0.02953802,0.023067292,0.019190695,0.023139115,0.01902426,0.021040939,0.0244012,0.01907624,0.01902426,0.021057565,0.022932991,0.02178726,0.02177724,0.019539911,0.024917722,0.01902426,0.020064063,0.019976774,0.023396358,0.01902426,0.022616742,0.031399388
9,0.018959524,0.029497324,0.02620575,0.016719164,0.016719164,0.016719164,0.03530491,0.017459283,0.02050007,0.039972566,0.016719164,0.016719164,0.02283806,0.016719164,0.021238768,0.016719164,0.02158791,0.024106763,0.017615085,0.016719164,0.019355029,0.027576778,0.026542993,0.026857924,0.024892565,0.019338518,0.02647434,0.016719164,0.029447395,0.031427406,0.027520563,0.016719164,0.016719164,0.030479364,0.022613961,0.016719164,0.025715679,0.01881684,0.030152945,0.016719164,0.016719164,0.019928483,0.016719164,0.024152871,0.022632856
