0,0.009861293839767906
1,0.0073333576426837035
2,0.040458625248156015
3,0.05595990251827305
4,0.009442565149466519
5,0.01829145310194941
6,0.008217539267594987
7,0.01785346543402357
8,0.026756784800472923
9,0.022945365683760554
10,0.0062266753800217815
11,0.008031786436266699
12,0.0068334775675195055
13,0.009453352065723746
14,0.008957095201110541
15,0.016818366468138123
16,0.00730606177932657
17,0.0067112410893045435
18,0.00899175206297552
19,0.011215202175838337
20,0.007854514934698232
21,0.008489540415214249
22,0.0075966568944013865
23,0.0595203506731024
24,0.008382315724922366
25,0.014821558896369722
26,0.005805930702693142
27,0.012481728509408149
28,0.008462128851801058
29,0.008647375590362567
30,0.008146268370762658
31,0.007343170610882102
32,0.010252407864242643
33,0.010824723252240372
34,0.020204332948912503
35,0.011847658738891612
36,0.008483554384185419
37,0.013096290178923137
38,0.00848637602669659
39,0.04489303782810448
40,0.006905177392751568
41,0.0067251016624183665
42,0.012790900642909506
43,0.011522986895229148
44,0.009641273974274639
