0.000000,0.000000,0.000000,0.000000,0.218089,0.302741,0.426849,0.000000,0.000000,0.000000,0.326263,0.000000,0.051667,0.108039,0.103139,0.000000,0.000000,0.668444,0.061233,0.122363,0.423026,0.418160,0.454029,0.000000,0.069416,0.000000,0.391186,0.000000,0.000000,0.000000,0.742027,0.389008,0.086264,0.458783,0.053980,0.000000,0.594167,0.000000,0.000000,0.000000,0.031447,0.000000,0.476957,0.246216,0.317183
0.405872,0.000000,0.403382,0.462003,0.000000,0.000000,0.000000,0.181694,0.504062,0.547652,0.000000,0.450286,0.036643,0.172794,0.171889,0.273830,0.457476,0.000000,0.071102,0.000000,0.000000,0.000000,0.000000,0.271691,0.143692,0.347127,0.000000,0.494824,0.414043,0.413725,0.000000,0.000000,0.054542,0.000000,0.089865,0.390635,0.000000,0.000000,0.391382,0.000000,0.008361,0.000000,0.000000,0.231074,0.000000
0.000000,0.000000,0.000000,0.000000,0.108353,0.155096,0.220240,0.185995,0.000000,0.000000,0.163983,0.000000,0.004654,0.097004,0.094332,0.250880,0.000000,0.000000,0.004909,0.042236,0.220321,0.216763,0.236452,0.272884,0.072942,0.000000,0.215636,0.000000,0.000000,0.000000,0.000000,0.201040,0.069495,0.244254,0.001430,0.000000,0.000000,0.000000,0.000000,0.000000,0.001984,0.000000,0.257802,0.176809,0.156201
0.659008,0.000000,0.000000,0.000000,0.000000,0.318193,0.418219,0.000000,0.000000,0.000000,0.322617,0.000000,0.037476,0.166135,0.161769,0.435627,0.769675,0.000000,0.025164,0.096444,0.423907,0.415769,0.448297,0.468051,0.119092,0.527518,0.000000,0.000000,0.655770,0.655256,0.000000,0.390505,0.000000,0.000000,0.008683,0.642302,0.000000,0.000000,0.619551,0.000000,0.000000,0.000000,0.000000,0.308068,0.302628
0.670362,0.000000,0.000000,0.000000,0.000000,0.325593,0.427994,0.000000,0.000000,0.000000,0.330355,0.000000,0.039467,0.167778,0.163314,0.442830,0.783216,0.000000,0.027184,0.099803,0.433677,0.425413,0.458657,0.476059,0.119873,0.536249,0.000000,0.000000,0.666968,0.666445,0.000000,0.399578,0.000000,0.000000,0.010482,0.653397,0.000000,0.000000,0.630088,0.000000,0.000000,0.000000,0.000000,0.312592,0.310095
0.353164,0.000000,0.371228,0.424206,0.000000,0.000000,0.000000,0.168190,0.450618,0.486830,0.000000,0.399099,0.025001,0.134776,0.133410,0.241232,0.401843,0.000000,0.044504,0.009567,0.000000,0.000000,0.000000,0.247027,0.110568,0.296588,0.000000,0.434154,0.356490,0.356225,0.000000,0.000000,0.058801,0.000000,0.000000,0.342163,0.000000,0.000000,0.337727,0.000000,0.011042,0.000000,0.000000,0.193329,0.000000
0.485190,0.000000,0.495991,0.569766,0.000000,0.000000,0.000000,0.215149,0.614742,0.667417,0.000000,0.545061,0.024300,0.186545,0.185030,0.324089,0.551535,0.000000,0.059684,0.009829,0.000000,0.000000,0.000000,0.326699,0.151355,0.408868,0.000000,0.597549,0.492689,0.492304,0.000000,0.000000,0.058916,0.000000,0.080366,0.467914,0.000000,0.000000,0.465348,0.000000,0.000000,0.000000,0.000000,0.263926,0.000000
0.000000,0.229810,0.000000,0.000000,0.051501,0.100898,0.191281,0.000000,0.000000,0.000000,0.136382,0.000000,0.017014,0.000000,0.000000,0.000000,0.000000,0.211209,0.049265,0.065985,0.177421,0.179203,0.200754,0.000000,0.000000,0.000000,0.090427,0.000000,0.000000,0.000000,0.220944,0.160207,0.074152,0.176064,0.057415,0.000000,0.174516,0.005266,0.000000,0.014416,0.018797,0.176309,0.168037,0.000000,0.145772
0.000000,0.000000,0.000000,0.000000,0.227454,0.306869,0.414808,0.000000,0.000000,0.000000,0.318650,0.000000,0.041726,0.141883,0.137372,0.407450,0.000000,0.000000,0.038093,0.104400,0.416718,0.409969,0.443326,0.000000,0.098791,0.486939,0.000000,0.000000,0.607959,0.607489,0.000000,0.383559,0.000000,0.460767,0.025436,0.000000,0.000000,0.000000,0.574855,0.000000,0.034108,0.000000,0.486625,0.280306,0.303189
0.000000,0.000000,0.000000,0.000000,0.211449,0.288306,0.395081,0.274633,0.000000,0.000000,0.302508,0.000000,0.039763,0.128733,0.124343,0.382255,0.000000,0.000000,0.039681,0.101412,0.395432,0.389496,0.421858,0.000000,0.088896,0.453732,0.000000,0.000000,0.000000,0.000000,0.000000,0.363681,0.081956,0.435202,0.029025,0.000000,0.000000,0.000000,0.536554,0.000000,0.029299,0.000000,0.457829,0.260303,0.289436
0.000000,0.000000,0.000000,0.000000,0.252554,0.349422,0.492822,0.000000,0.000000,0.000000,0.378013,0.000000,0.066942,0.110305,0.104683,0.000000,0.000000,0.759954,0.079942,0.148434,0.487551,0.482339,0.523432,0.000000,0.067225,0.000000,0.445846,0.000000,0.000000,0.000000,0.841597,0.448828,0.000000,0.526756,0.072597,0.000000,0.675471,0.000000,0.000000,0.000000,0.041955,0.730129,0.546117,0.266987,0.368755
0.000000,0.000000,0.000000,0.000000,0.266602,0.367147,0.515154,0.000000,0.000000,0.000000,0.395810,0.000000,0.071024,0.116282,0.110455,0.000000,0.000000,0.798069,0.083275,0.155250,0.510225,0.504600,0.547224,0.000000,0.070891,0.000000,0.470125,0.000000,0.000000,0.000000,0.884359,0.469909,0.000000,0.551954,0.075074,0.000000,0.710069,0.000000,0.000000,0.000000,0.046208,0.768066,0.572919,0.279780,0.385515
0.000000,0.000000,0.000000,0.000000,0.305387,0.417534,0.581884,0.000000,0.000000,0.000000,0.448614,0.000000,0.084682,0.127161,0.120669,0.000000,0.000000,0.902395,0.097255,0.178310,0.576862,0.570400,0.617917,0.000000,0.075939,0.000000,0.534934,0.000000,0.000000,0.000000,1.000000,0.531787,0.000000,0.624315,0.087601,0.000000,0.803969,0.000000,0.000000,0.000000,0.057983,0.869769,0.648461,0.310285,0.436531
0.191267,0.000000,0.180057,0.201781,0.000520,0.000000,0.000000,0.099266,0.223241,0.241005,0.000000,0.204791,0.051643,0.108818,0.108760,0.138589,0.209357,0.000000,0.070307,0.000000,0.000000,0.000000,0.000000,0.133881,0.096973,0.171264,0.000000,0.223927,0.196351,0.196222,0.000000,0.000000,0.049350,0.000000,0.000000,0.184219,0.000000,0.000000,0.187085,0.000000,0.035287,0.000000,0.000000,0.127435,0.000000
0.612054,0.000000,0.000000,0.000000,0.000000,0.293246,0.388863,0.000000,0.000000,0.000000,0.298985,0.000000,0.033042,0.153815,0.149684,0.405990,0.000000,0.000000,0.023352,0.089205,0.393390,0.386049,0.416768,0.000000,0.110499,0.489593,0.000000,0.000000,0.608447,0.607975,0.000000,0.362082,0.000000,0.439422,0.008702,0.596972,0.000000,0.000000,0.575114,0.000000,0.031690,0.000000,0.000000,0.286317,0.281194
0.588821,0.000000,0.637482,0.734145,0.000000,0.000000,0.000000,0.264948,0.773369,0.836981,0.000000,0.677112,0.005668,0.184366,0.181450,0.390312,0.679215,0.000000,0.020921,0.041507,0.000000,0.000000,0.000000,0.406861,0.141815,0.482898,0.000000,0.737055,0.591749,0.591285,0.000000,0.000000,0.000000,0.000000,0.040760,0.570889,0.000000,0.000000,0.558843,0.000000,0.022168,0.000000,0.000000,0.295749,0.000000
0.000000,0.116886,0.000000,0.000000,0.060352,0.049519,0.019044,0.033069,0.000000,0.000000,0.028833,0.000000,0.030779,0.000000,0.000000,0.000000,0.000000,0.086456,0.007891,0.015462,0.028980,0.025848,0.020754,0.000000,0.000000,0.000000,0.088629,0.000000,0.000000,0.000000,0.104010,0.031192,0.057106,0.042455,0.000000,0.000000,0.090561,0.121323,0.000000,0.086771,0.052872,0.106265,0.055265,0.000000,0.018064
0.519393,0.000000,0.530064,0.609491,0.000000,0.000000,0.000000,0.227835,0.658458,0.715319,0.000000,0.583578,0.022936,0.198236,0.196630,0.345602,0.590724,0.000000,0.061579,0.007825,0.000000,0.000000,0.000000,0.348047,0.160251,0.437389,0.000000,0.640331,0.527658,0.527243,0.000000,0.000000,0.059373,0.000000,0.084048,0.500663,0.000000,0.000000,0.498142,0.000000,0.000000,0.000000,0.000000,0.281268,0.000000
0.608077,0.000000,0.648810,0.747471,0.000000,0.000000,0.000000,0.269757,0.792607,0.858934,0.000000,0.695644,0.001131,0.198668,0.195933,0.402210,0.699443,0.000000,0.031126,0.033341,0.000000,0.000000,0.000000,0.415702,0.154317,0.501497,0.000000,0.759112,0.612851,0.612367,0.000000,0.000000,0.000000,0.000000,0.053255,0.588557,0.000000,0.000000,0.578510,0.000000,0.023074,0.000000,0.000000,0.309765,0.000000
0.607559,0.000000,0.648251,0.746820,0.000000,0.000000,0.000000,0.269552,0.791915,0.858181,0.000000,0.695044,0.001081,0.198532,0.195800,0.401883,0.698839,0.000000,0.031147,0.033260,0.000000,0.000000,0.000000,0.415361,0.154222,0.501079,0.000000,0.758453,0.612329,0.611845,0.000000,0.000000,0.000000,0.000000,0.053256,0.588056,0.000000,0.000000,0.578019,0.000000,0.023006,0.000000,0.000000,0.309526,0.000000
0.000000,0.021733,0.000000,0.000000,0.010403,0.024320,0.098234,0.000000,0.000000,0.000000,0.061837,0.000000,0.001545,0.000000,0.000000,0.000000,0.000000,0.042288,0.039627,0.040428,0.081770,0.085694,0.101201,0.000000,0.000000,0.000000,0.018917,0.000000,0.000000,0.000000,0.029944,0.071193,0.068709,0.067975,0.052512,0.000000,0.020338,0.097591,0.000000,0.068395,0.037504,0.005911,0.051565,0.000000,0.076925
0.000000,0.000000,0.000000,0.000000,0.229002,0.318466,0.451042,0.000000,0.000000,0.000000,0.345038,0.000000,0.058057,0.105095,0.099901,0.000000,0.000000,0.696829,0.070267,0.133379,0.446085,0.441307,0.479264,0.000000,0.065419,0.000000,0.407045,0.000000,0.000000,0.000000,0.771978,0.410342,0.000000,0.482123,0.063579,0.000000,0.618855,0.000000,0.000000,0.000000,0.034796,0.669127,0.499862,0.249658,0.336600
0.000000,0.000000,0.009144,0.018824,0.074823,0.081948,0.000000,0.028719,0.000000,0.000000,0.083061,0.000000,0.058322,0.042035,0.042440,0.018279,0.000000,0.000000,0.058066,0.063965,0.000000,0.000000,0.000000,0.015024,0.045863,0.011257,0.091863,0.000000,0.000000,0.000000,0.000000,0.000000,0.047138,0.000000,0.000000,0.001152,0.110316,0.081694,0.000000,0.069027,0.057576,0.115570,0.097985,0.029664,0.000000
0.000000,0.000000,0.000000,0.000000,0.197494,0.280437,0.407007,0.000000,0.000000,0.000000,0.309500,0.000000,0.051747,0.084975,0.080122,0.000000,0.000000,0.610254,0.068493,0.123150,0.400045,0.396555,0.431872,0.000000,0.051142,0.000000,0.349931,0.000000,0.000000,0.000000,0.673172,0.367443,0.000000,0.428936,0.064811,0.000000,0.539315,0.000000,0.000000,0.000000,0.025296,0.580401,0.441591,0.215217,0.304665
0.000000,0.000000,0.000000,0.000000,0.270938,0.361965,0.484738,0.000000,0.000000,0.000000,0.374319,0.000000,0.054741,0.159493,0.154333,0.465328,0.000000,0.000000,0.049167,0.126172,0.487542,0.479562,0.517764,0.000000,0.109334,0.558678,0.000000,0.000000,0.698925,0.698378,0.000000,0.449395,0.000000,0.539207,0.034005,0.000000,0.000000,0.000000,0.660378,0.000000,0.047278,0.000000,0.569830,0.319141,0.355821
0.462706,0.000000,0.480831,0.551981,0.000000,0.000000,0.000000,0.208960,0.590956,0.640550,0.000000,0.522646,0.020309,0.171745,0.170076,0.310144,0.527465,0.000000,0.050016,0.002582,0.000000,0.000000,0.000000,0.315594,0.138601,0.387775,0.000000,0.571294,0.468397,0.468035,0.000000,0.000000,0.060381,0.000000,0.068342,0.447095,0.000000,0.000000,0.442680,0.000000,0.000000,0.000000,0.000000,0.248606,0.000000
0.000000,0.078634,0.000000,0.000000,0.003743,0.037970,0.106016,0.000000,0.000000,0.000000,0.069122,0.000000,0.001259,0.000000,0.000000,0.000000,0.000000,0.083303,0.029134,0.035001,0.092904,0.095533,0.110652,0.000000,0.000000,0.000000,0.011985,0.000000,0.000000,0.000000,0.080031,0.081771,0.067649,0.085259,0.038517,0.000000,0.059885,0.060277,0.000000,0.048017,0.033317,0.052937,0.074076,0.000000,0.080059
0.000000,0.803879,0.496748,0.000000,0.272863,0.323647,0.000000,0.149910,0.000000,0.000000,0.313218,0.000000,0.102396,0.000000,0.000000,0.266236,0.000000,0.659297,0.078057,0.136104,0.388664,0.380533,0.000000,0.281911,0.000000,0.000000,0.446720,0.000000,0.000000,0.000000,0.740886,0.365284,0.031693,0.435176,0.000000,0.000000,0.607238,0.390899,0.000000,0.248583,0.117347,0.667604,0.467093,0.000000,0.000000
0.569707,0.000000,0.607293,0.699118,0.000000,0.000000,0.000000,0.254548,0.741311,0.803093,0.000000,0.651114,0.002623,0.188789,0.186252,0.377986,0.654709,0.000000,0.032830,0.027198,0.000000,0.000000,0.000000,0.390420,0.147477,0.470567,0.000000,0.710266,0.574214,0.573763,0.000000,0.000000,0.000000,0.000000,0.053494,0.551494,0.000000,0.000000,0.542225,0.000000,0.017985,0.000000,0.000000,0.292095,0.000000
0.000000,0.367979,0.000000,0.000000,0.142466,0.161350,0.000000,0.034151,0.000000,0.000000,0.153688,0.000000,0.068184,0.000000,0.000000,0.086044,0.000000,0.304094,0.054495,0.079376,0.184426,0.000000,0.000000,0.090322,0.007377,0.000000,0.217913,0.000000,0.000000,0.000000,0.340208,0.175273,0.043750,0.205587,0.000000,0.000000,0.283579,0.200589,0.000000,0.136945,0.077920,0.310748,0.220696,0.051711,0.000000
0.000000,0.000000,0.000000,0.000000,0.010609,0.003187,0.000000,0.082653,0.000000,0.000000,0.008702,0.000000,0.032890,0.053394,0.052581,0.095203,0.000000,0.054818,0.029270,0.020772,0.023280,0.000000,0.000000,0.102883,0.048220,0.000000,0.012802,0.000000,0.000000,0.000000,0.000000,0.017940,0.056195,0.027390,0.029495,0.000000,0.043227,0.000000,0.000000,0.024944,0.038041,0.000000,0.028911,0.074474,0.008358
0.000000,0.125712,0.000000,0.000000,0.057545,0.038529,0.011502,0.031145,0.000000,0.000000,0.006412,0.000000,0.017698,0.000000,0.000000,0.000000,0.000000,0.083509,0.017339,0.007700,0.003699,0.000908,0.009730,0.000000,0.000000,0.000000,0.095221,0.000000,0.000000,0.000000,0.107926,0.008089,0.061852,0.023070,0.000000,0.000000,0.091993,0.148804,0.000000,0.100031,0.051853,0.114330,0.041966,0.000000,0.009662
0.000000,0.531463,0.000000,0.000000,0.139397,0.207074,0.314447,0.000000,0.000000,0.000000,0.235754,0.000000,0.034769,0.060478,0.056477,0.000000,0.000000,0.452660,0.054519,0.094790,0.306113,0.304320,0.333278,0.000000,0.036183,0.000000,0.249609,0.000000,0.000000,0.000000,0.496419,0.280113,0.000000,0.324614,0.054341,0.000000,0.396295,0.000000,0.000000,0.000000,0.007706,0.423623,0.330688,0.000000,0.235161
0.542271,0.000000,0.000000,0.000000,0.000000,0.233684,0.000000,0.250999,0.721508,0.000000,0.230577,0.629172,0.011351,0.157482,0.154360,0.361337,0.628489,0.000000,0.005353,0.051989,0.000000,0.000000,0.000000,0.382323,0.119058,0.440467,0.000000,0.681713,0.542146,0.541726,0.000000,0.000000,0.000000,0.000000,0.020937,0.527412,0.000000,0.000000,0.512500,0.000000,0.018620,0.000000,0.000000,0.266101,0.211773
0.000000,0.000000,0.000000,0.000000,0.269187,0.367469,0.508969,0.000000,0.000000,0.000000,0.391639,0.000000,0.066935,0.128798,0.123134,0.445501,0.000000,0.806927,0.074193,0.147900,0.506207,0.499892,0.541447,0.000000,0.081862,0.525208,0.479111,0.000000,0.000000,0.000000,0.000000,0.466333,0.000000,0.550928,0.063986,0.000000,0.719731,0.000000,0.000000,0.000000,0.046923,0.000000,0.574717,0.291907,0.378978
