0.953752,0.000000,0.949564,0.956642,0.000000,0.000000,0.000000,0.923313,0.963940,0.969811,0.000000,0.958006,0.908116,0.927094,0.927089,0.936394,0.959592,0.000000,0.914503,0.909283,0.000000,0.000000,0.000000,0.934657,0.923179,0.947327,0.000000,0.964377,0.955516,0.955473,0.000000,0.000000,0.000000,0.000000,0.917587,0.951383,0.000000,0.000000,0.952451,0.000000,0.902481,0.000000,0.000000,0.933004,0.000000
0.000000,0.691789,0.000000,0.000000,0.728250,0.728133,0.731932,0.753600,0.000000,0.000000,0.732910,0.000000,0.742325,0.000000,0.000000,0.000000,0.000000,0.704836,0.748208,0.743933,0.729366,0.730395,0.730482,0.000000,0.000000,0.000000,0.714286,0.000000,0.000000,0.000000,0.697394,0.729996,0.740155,0.724404,0.000000,0.000000,0.706409,0.710102,0.000000,0.723899,0.737045,0.700339,0.720260,0.000000,0.736170
0.954220,0.000000,0.950403,0.957560,0.000000,0.000000,0.000000,0.923803,0.964701,0.970572,0.000000,0.958640,0.908187,0.927104,0.927088,0.936820,0.960167,0.000000,0.914407,0.000000,0.000000,0.000000,0.000000,0.935222,0.923189,0.947651,0.000000,0.964976,0.955920,0.955877,0.000000,0.000000,0.907324,0.000000,0.000000,0.951881,0.000000,0.000000,0.952856,0.887448,0.902728,0.000000,0.000000,0.933202,0.000000
0.966283,0.000000,0.962532,0.969794,0.000000,0.000000,0.000000,0.935524,0.976970,0.982910,0.000000,0.970803,0.919605,0.938722,0.938702,0.948671,0.972330,0.000000,0.925847,0.000000,0.000000,0.000000,0.000000,0.947096,0.934761,0.959597,0.000000,0.977201,0.967984,0.967940,0.000000,0.000000,0.918835,0.000000,0.000000,0.963926,0.000000,0.000000,0.964885,0.898710,0.914135,0.000000,0.000000,0.944944,0.000000
0.000000,0.000000,0.000000,0.000000,0.796876,0.796440,0.799932,0.825090,0.000000,0.000000,0.801324,0.000000,0.812139,0.000000,0.000000,0.000000,0.000000,0.770843,0.818224,0.813550,0.797277,0.798365,0.000000,0.000000,0.825865,0.000000,0.781704,0.000000,0.000000,0.000000,0.762826,0.798058,0.810393,0.791981,0.821110,0.000000,0.772755,0.000000,0.000000,0.792640,0.806719,0.766255,0.787601,0.834393,0.804749
0.000000,0.000000,0.000000,0.000000,0.792825,0.792483,0.796148,0.000000,0.000000,0.000000,0.797434,0.000000,0.808017,0.825233,0.000000,0.000000,0.000000,0.767105,0.814162,0.809522,0.793467,0.794558,0.794557,0.000000,0.821713,0.000000,0.777732,0.000000,0.000000,0.000000,0.759110,0.794215,0.806098,0.788170,0.817063,0.000000,0.768947,0.000000,0.000000,0.788464,0.802531,0.762453,0.783776,0.000000,0.800876
0.000000,0.000000,0.000000,0.000000,0.791428,0.791262,0.795276,0.000000,0.000000,0.000000,0.796373,0.000000,0.806595,0.823844,0.823878,0.000000,0.000000,0.766117,0.812896,0.808285,0.792528,0.793632,0.793709,0.000000,0.820331,0.840962,0.776377,0.000000,0.000000,0.000000,0.758104,0.793219,0.000000,0.787192,0.815845,0.000000,0.767838,0.000000,0.000000,0.000000,0.800944,0.000000,0.782740,0.828524,0.799871
0.908471,0.000000,0.904355,0.911102,0.848771,0.000000,0.000000,0.879346,0.918130,0.000000,0.000000,0.912490,0.864932,0.883105,0.883104,0.891878,0.914026,0.000000,0.871093,0.866105,0.000000,0.000000,0.000000,0.890175,0.879361,0.902367,0.000000,0.000000,0.910177,0.910136,0.000000,0.000000,0.863670,0.000000,0.000000,0.906195,0.000000,0.000000,0.907245,0.844750,0.859490,0.000000,0.000000,0.888704,0.000000
0.974379,0.000000,0.970461,0.977751,0.000000,0.000000,0.000000,0.943369,0.985042,0.991028,0.000000,0.978873,0.927480,0.946769,0.946753,0.956644,0.980434,0.000000,0.933832,0.000000,0.000000,0.000000,0.000000,0.955005,0.942778,0.967692,0.000000,0.985334,0.976116,0.976072,0.000000,0.000000,0.926576,0.000000,0.936925,0.971992,0.000000,0.000000,0.972993,0.000000,0.921903,0.000000,0.000000,0.952972,0.000000
0.983195,0.000000,0.979268,0.986624,0.000000,0.000000,0.000000,0.951930,0.993965,1.000000,0.000000,0.987737,0.935883,0.955328,0.955312,0.965311,0.989307,0.000000,0.942278,0.000000,0.000000,0.000000,0.000000,0.963667,0.951304,0.976444,0.000000,0.994249,0.984942,0.984898,0.000000,0.000000,0.934993,0.000000,0.945392,0.980790,0.000000,0.000000,0.981794,0.000000,0.930271,0.000000,0.000000,0.961594,0.000000
