0.554172,0.000000,0.593587,0.590235,0.000000,0.000000,0.000000,0.601065,0.565406,0.556763,0.000000,0.562837,0.585960,0.552519,0.551512,0.576026,0.555167,0.000000,0.561488,0.567100,0.000000,0.000000,0.000000,0.591091,0.558230,0.550789,0.000000,0.550245,0.545855,0.545918,0.000000,0.000000,0.000000,0.000000,0.552154,0.560395,0.000000,0.000000,0.550470,0.000000,0.610006,0.000000,0.000000,0.560562,0.000000
0.000000,0.775708,0.000000,0.000000,0.727796,0.707097,0.655564,0.717247,0.000000,0.000000,0.675683,0.000000,0.694631,0.000000,0.000000,0.000000,0.000000,0.739254,0.660838,0.668242,0.670215,0.665954,0.656452,0.000000,0.000000,0.000000,0.758688,0.000000,0.000000,0.000000,0.760421,0.675424,0.740953,0.687679,0.000000,0.000000,0.749574,0.813798,0.000000,0.770756,0.727895,0.769463,0.705211,0.000000,0.660581
0.673084,0.000000,0.728346,0.723166,0.000000,0.000000,0.000000,0.740652,0.688021,0.675549,0.000000,0.684864,0.720677,0.672687,0.671283,0.704801,0.674054,0.000000,0.686095,0.000000,0.000000,0.000000,0.000000,0.725933,0.680932,0.668827,0.000000,0.666849,0.661362,0.661452,0.000000,0.000000,0.766852,0.000000,0.000000,0.681933,0.000000,0.000000,0.668016,0.799656,0.754611,0.000000,0.000000,0.683480,0.000000
0.675518,0.000000,0.730949,0.725675,0.000000,0.000000,0.000000,0.743591,0.690368,0.677799,0.000000,0.687273,0.723751,0.675434,0.674027,0.707508,0.676421,0.000000,0.689020,0.000000,0.000000,0.000000,0.000000,0.728706,0.683742,0.671328,0.000000,0.669144,0.663749,0.663841,0.000000,0.000000,0.770042,0.000000,0.000000,0.684414,0.000000,0.000000,0.670454,0.803150,0.757826,0.000000,0.000000,0.686180,0.000000
0.000000,0.000000,0.000000,0.000000,0.687133,0.668629,0.622386,0.676619,0.000000,0.000000,0.640335,0.000000,0.656876,0.000000,0.000000,0.000000,0.000000,0.698378,0.626408,0.633210,0.635596,0.631742,0.000000,0.000000,0.622734,0.000000,0.715352,0.000000,0.000000,0.000000,0.717622,0.640227,0.698390,0.651425,0.614818,0.000000,0.707539,0.000000,0.000000,0.725734,0.686846,0.725583,0.667278,0.626148,0.626691
0.000000,0.000000,0.000000,0.000000,0.627243,0.611059,0.570821,0.000000,0.000000,0.000000,0.586562,0.000000,0.601499,0.566343,0.000000,0.000000,0.000000,0.635893,0.575157,0.580889,0.582241,0.578923,0.571495,0.000000,0.572292,0.000000,0.651210,0.000000,0.000000,0.000000,0.652343,0.586321,0.637684,0.595829,0.565163,0.000000,0.643982,0.000000,0.000000,0.660771,0.627435,0.659451,0.609481,0.000000,0.574798
0.000000,0.000000,0.000000,0.000000,0.489050,0.478290,0.452043,0.000000,0.000000,0.000000,0.462617,0.000000,0.473703,0.452348,0.451618,0.000000,0.000000,0.491889,0.456942,0.460218,0.459307,0.457232,0.452311,0.000000,0.455894,0.454153,0.503232,0.000000,0.000000,0.000000,0.501888,0.462095,0.000000,0.467715,0.450647,0.000000,0.497455,0.000000,0.000000,0.000000,0.490270,0.000000,0.476265,0.459067,0.455210
0.648131,0.000000,0.700653,0.696074,0.724376,0.000000,0.000000,0.711048,0.662909,0.000000,0.000000,0.659591,0.691204,0.646382,0.645042,0.677507,0.649356,0.000000,0.658531,0.666086,0.000000,0.000000,0.000000,0.697584,0.654049,0.643738,0.000000,0.000000,0.637034,0.637119,0.000000,0.000000,0.735209,0.000000,0.000000,0.656453,0.000000,0.000000,0.643227,0.765497,0.723299,0.000000,0.000000,0.656985,0.000000
0.609307,0.000000,0.655808,0.651512,0.000000,0.000000,0.000000,0.665926,0.621982,0.611534,0.000000,0.619267,0.648961,0.608723,0.607541,0.635856,0.610179,0.000000,0.619897,0.000000,0.000000,0.000000,0.000000,0.653636,0.615630,0.605662,0.000000,0.604155,0.599451,0.599527,0.000000,0.000000,0.687837,0.000000,0.608779,0.616737,0.000000,0.000000,0.605027,0.000000,0.677486,0.000000,0.000000,0.617868,0.000000
0.592478,0.000000,0.636622,0.632542,0.000000,0.000000,0.000000,0.646231,0.604508,0.594588,0.000000,0.601932,0.630129,0.591928,0.590805,0.617683,0.593304,0.000000,0.602537,0.000000,0.000000,0.000000,0.000000,0.634562,0.598485,0.589018,0.000000,0.587585,0.583121,0.583193,0.000000,0.000000,0.667034,0.000000,0.591982,0.599531,0.000000,0.000000,0.588414,0.000000,0.657209,0.000000,0.000000,0.600608,0.000000
