0,3.6200877279043198
1,2.9567496851086617
2,4.764793813228607
3,4.955253005027771
4,3.661239519715309
5,4.031363129615784
6,3.2387495040893555
7,3.7082623690366745
8,3.8722533732652664
9,2.786213904619217
10,4.261045902967453
11,3.188997134566307
12,3.9690762758255005
13,5.203855037689209
14,3.2571546733379364
15,4.470937326550484
16,2.9817216098308563
17,3.4023601561784744
18,3.332456573843956
19,3.159831464290619
20,3.2572582364082336
21,3.668304905295372
22,2.897064946591854
23,4.466887563467026
24,3.007081151008606
25,3.139050304889679
26,3.1801652163267136
27,3.2403886318206787
28,2.8896233066916466
29,2.66991313546896
30,3.3650651574134827
31,3.8810856640338898
32,3.5055775195360184
33,4.509652778506279
34,3.51683646440506
35,3.986714780330658
36,3.3005114644765854
37,3.981997072696686
38,3.731319308280945
39,3.819529712200165
40,3.1793158501386642
41,2.7571117505431175
42,3.292909637093544
43,3.492368757724762
44,3.0539656057953835
