0,0.0019229123
1,0.0021072403
2,0.0025180376
3,0.0039027764
4,0.0020038378
5,0.002162343
6,0.0016757386
7,0.0019855846
8,0.003285108
9,0.0027265355
10,0.0014236997
11,0.00180359
12,0.0016193436
13,0.0021514676
14,0.0017381489
15,0.0037115954
16,0.0014964439
17,0.0016793436
18,0.0020381012
19,0.0023640094
20,0.0016198923
21,0.0017380643
22,0.001653873
23,0.005948154
24,0.0016750549
25,0.002868598
26,0.0016300593
27,0.0019808987
28,0.0016901676
29,0.0020451546
30,0.0020274664
31,0.0017788005
32,0.0020553207
33,0.0018545125
34,0.0025258097
35,0.0020488917
36,0.0016919313
37,0.0020389364
38,0.0018072468
39,0.0035316169
40,0.0015560085
41,0.0018223905
42,0.0024018837
43,0.0016643555
44,0.001901602
