0,5.6424360275268555
1,4.783332347869873
2,7.057879447937012
3,7.666201114654541
4,5.888445854187012
5,7.229119777679443
6,4.748380184173584
7,5.721147060394287
8,5.911573886871338
9,4.05074405670166
10,7.031820774078369
11,5.542672634124756
12,6.828543186187744
13,7.832457542419434
14,4.937420845031738
15,7.08021879196167
16,4.864506721496582
17,5.225121974945068
18,5.82331657409668
19,5.3474650382995605
20,5.382142066955566
21,5.881679534912109
22,4.819904327392578
23,7.133090019226074
24,5.319622993469238
25,5.031160831451416
26,5.427241325378418
27,4.65601110458374
28,4.339028835296631
29,4.0275774002075195
30,5.180998802185059
31,6.090883731842041
32,5.535216331481934
33,7.029234409332275
34,5.492989540100098
35,6.199987411499023
36,6.222776412963867
37,6.58781623840332
38,5.709086894989014
39,5.794858455657959
40,5.3694562911987305
41,4.8074140548706055
42,5.369134426116943
43,5.9999680519104
44,5.395840644836426
