Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
3,6.555517049066837,6.115600094199181,6.943140029907227,9.29992141189056,0.43991695486765625,-0.3876229808403897,-2.7444043628237234
37,6.287921218544724,5.092373117804527,5.728142738342285,10.174366554967492,1.1955481007401971,0.5597784802024393,-3.886445336422767
2,7.283775358154133,5.941271781921387,6.367427825927734,10.83647717511396,1.3425035762327466,0.916347532226399,-3.552701816959826
40,5.861547831522115,4.014341533184052,4.712174892425537,7.797643460891773,1.8472062983380626,1.149372939096578,-1.9360956293696576
23,7.8792538172213265,5.576375871896744,6.14030647277832,8.635141356071543,2.3028779453245827,1.7389473444430061,-0.7558875388502164
7,6.95643550646228,4.578316956758499,4.836541652679443,7.443505942442162,2.378118549703781,2.1198938537828367,-0.48707043597988164
35,7.434151752325355,5.024823918938637,5.495147705078125,8.120583753732296,2.409327833386718,1.9390040472472299,-0.6864320014069412
32,6.894831086957716,4.363087937235832,4.809694766998291,7.833154175602548,2.5317431497218834,2.0851363199594246,-0.9383230886448324
0,7.271254053013751,4.504929855465889,4.92450475692749,7.643442015526518,2.7663241975478616,2.3467492960862604,-0.37218796251276753
39,7.569388990437646,4.769709333777428,5.057165145874023,8.75839292079731,2.799679656660218,2.5122238445636222,-1.1890039303596636
8,7.641309632868739,4.734709858894348,5.014229774475098,8.308784567286983,2.906599773974391,2.6270798583936417,-0.6674749344182436
9,6.38825028930972,3.367382287979126,3.587518215179444,5.796337162683735,3.0208680013305944,2.8007320741302766,0.5919131266259852
4,7.435191816863545,4.334331676363945,4.9392266273498535,8.349425274116316,3.1008601404996003,2.495965189513692,-0.9142334572527702
15,8.851400467609785,5.681447684764862,6.1995930671691895,9.197035727564884,3.1699527828449234,2.651807400440596,-0.3456352599550989
12,8.114565547887175,4.743324220180512,6.282774925231934,9.114256679284626,3.371241327706662,1.831790622655241,-0.9996911313974515
44,7.869124645443136,4.121976345777512,4.421184539794922,7.156410416591047,3.747148299665624,3.4479401056482137,0.7127142288520885
26,7.7736719651525155,3.990457206964493,4.483747005462647,7.72581965946326,3.7832147581880227,3.289924959689868,0.047852305689255026
11,8.233393489683948,4.419174045324326,4.661637306213379,7.510233961078072,3.8142194443596225,3.571756183470569,0.7231595286058763
27,7.77049308486481,3.843683004379273,4.139847755432129,5.961571603943572,3.9268100804855375,3.6306453294326815,1.8089214809212386
16,7.84420327978584,3.842047229409218,4.144474029541016,6.637432489178839,4.002156050376622,3.6997292502448245,1.2067707906070009
5,9.411905199370963,5.405915156006813,5.865911960601807,9.342970590167353,4.00599004336415,3.5459932387691566,0.06893460920361072
24,7.98692088701514,3.949831798672676,4.314315319061279,6.841123573746182,4.037089088342464,3.6726055679538607,1.1457973132689583
43,8.83945032739643,4.627406969666481,5.034454345703125,7.416533953954333,4.212043357729948,3.8049959816933043,1.4229163734420966
21,8.942322130310309,4.518504813313484,5.125197887420654,7.576850900972261,4.423817316996825,3.817124242889655,1.3654712293380484
36,8.991866007197988,4.43822517991066,4.748665809631348,8.257290265213262,4.553640827287328,4.24320019756664,0.7345757419847256
28,8.323432206955905,3.6216862499713898,3.756357908248901,5.502166288270286,4.7017459569845155,4.567074298707004,2.8212659186856195
6,8.603189109359926,3.88779416680336,4.156770706176758,5.529316920406268,4.715394942556566,4.446418403183168,3.0738721889536578
19,8.741474161282072,4.0100522339344025,4.508733749389648,7.305763937777539,4.73142192734767,4.232740411892424,1.4357102235045334
33,10.255469127581197,5.408164486289024,6.1602983474731445,10.899981668142717,4.8473046412921725,4.095170780108052,-0.6445125405615197
20,8.967700806326974,4.08373735845089,4.403286457061768,6.580873606639129,4.883963447876084,4.564414349265206,2.386827199687845
18,9.404990458005246,4.4882576912641525,4.845716953277588,7.029476416865675,4.916732766741093,4.559273504727658,2.3755140411395708
42,9.313245692689383,4.063476994633675,4.683840751647949,7.665418943361085,5.249768698055709,4.629404941041434,1.6478267493282983
25,9.234447467350114,3.9507247507572174,4.3755879402160645,6.547607907486601,5.283722716592896,4.858859527134049,2.686839559863513
31,10.078709372502365,4.675754904747009,5.352861881256104,8.149839259881945,5.402954467755356,4.7258474912462605,1.9288701126204195
29,8.784797227766719,3.3408306539058685,3.5009853839874268,5.68246274372849,5.44396657386085,5.283811843779292,3.102334484038229
41,9.00341602318754,3.548227995634079,4.040627479553223,8.282405065693368,5.455188027553461,4.962788543634318,0.7210109574941725
38,10.004856086519226,4.544580727815628,4.996375560760498,7.065836087087948,5.460275358703598,5.008480525758728,2.9390199994312773
10,11.231757784640353,5.3948573768138885,6.138641357421875,9.139477456818575,5.836900407826464,5.093116427218478,2.0922803278217774
17,9.9250442103625,3.996459022164345,4.508803844451904,6.134167462796681,5.928585188198156,5.416240365910596,3.79087674756582
22,9.813763503255236,3.728294745087624,3.918989419937134,7.042238606972042,6.085468758167613,5.894774083318103,2.7715248962831946
14,10.341715807781194,4.00434173643589,4.193552970886231,5.972418106543441,6.3373740713453035,6.148162836894962,4.369297701237753
1,10.16241810125621,3.712110966444016,4.141117572784424,5.880711292689925,6.450307134812194,6.0213005284717855,4.281706808566284
34,11.26733729315038,4.44888137280941,4.676089763641357,6.729758417294511,6.81845592034097,6.5912475295090225,4.537578875855869
30,11.098110358891429,4.108282178640366,4.522410869598389,6.503966705191716,6.989828180251063,6.57569948929304,4.594143653699713
13,15.62036439730953,6.651130318641663,6.907924175262451,9.091378435583596,8.969234078667867,8.712440222047078,6.528985961725933
