Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
3,7.8101694219313424,7.120202481746674,7.666201114654541,10.60831240208747,0.6899669401846689,0.14396830727680143,-2.798142980156128
37,7.476849980768117,6.239737197756767,6.58781623840332,10.245761079864057,1.2371127830113497,0.8890337423647967,-2.7689110990959396
2,8.727834325161423,6.94267675280571,7.057879447937012,11.688705082625608,1.785157572355713,1.669954877224411,-2.9608707574641855
40,6.914684288845037,4.993879795074463,5.3694562911987305,7.960905946512629,1.9208044937705742,1.5452279976463066,-1.0462216576675916
35,8.691355083046377,6.165720149874687,6.199987411499023,9.276992428561035,2.5256349331716894,2.491367671547353,-0.5856373455146588
7,8.11540325444283,5.555997788906097,5.721147060394287,7.905216685098708,2.5594054655367326,2.394256194048543,0.21018656934412228
23,9.340409537087984,6.633090972900391,7.133090019226074,9.568141715515184,2.7073185641875934,2.20731951786191,-0.22773217842719973
0,8.37585372082245,5.466973409056664,5.642436027526856,8.331066173104555,2.9088803117657855,2.7334176932955936,0.04478754771789539
32,8.17529577137979,5.234966054558754,5.535216331481934,8.114952539621546,2.9403297168210365,2.640079439897857,0.06034323175824419
39,8.627031015945857,5.676859989762306,5.794858455657959,8.48193218612233,2.9501710261835505,2.8321725602878978,0.1450988298235263
4,8.969885150968876,5.822775140404701,5.888445854187012,9.125842127913293,3.147110010564175,3.0814392967818645,-0.15595697694441668
9,7.3499913609372305,3.998963162302971,4.05074405670166,6.696220271184242,3.3510281986342596,3.2992473042355703,0.6537710897529889
8,9.230985765844522,5.81856444478035,5.911573886871338,9.895149265189996,3.4124213210641727,3.3194118789731846,-0.6641634993454737
15,10.348565326973064,6.830226629972458,7.08021879196167,10.309791268730208,3.5183386970006065,3.2683465350113945,0.03877405824285596
5,10.897328314527286,6.995558738708496,7.229119777679443,10.511482985055274,3.90176957581879,3.6682085368478425,0.3858453294720121
12,10.155753595097508,6.052802503108978,6.828543186187744,9.973288295917344,4.10295109198853,3.327210408909764,0.18246529918016385
27,8.69899047869318,4.545646905899048,4.65601110458374,6.810186696475803,4.153343572794132,4.042979374109439,1.8888037822173764
44,9.50807136573068,5.28670996427536,5.395840644836426,7.626421104471541,4.2213614014553205,4.112230720894255,1.8816502612591393
24,9.441565346846138,5.004444718360901,5.319622993469238,7.542095773284485,4.437120628485237,4.1219423533769,1.8994695735616531
16,9.290782845530732,4.8459067940711975,4.864506721496582,8.262620197428067,4.444876051459534,4.42627612403415,1.0281626481026649
43,10.539184677117593,5.919114872813225,5.9999680519104,8.631035953654942,4.620069804304368,4.539216625207192,1.9081487234626504
26,9.814932038698904,5.1900845021009445,5.427241325378418,8.095108399294588,4.62484753659796,4.387690713320486,1.719823639404316
11,10.128565655593835,5.450069531798363,5.542672634124756,8.713300183760875,4.6784961237954725,4.585893021469079,1.41526547183296
28,9.06404565676178,4.207122698426247,4.339028835296631,6.346215219038638,4.856922958335533,4.7250168214651485,2.7178304377231415
21,10.561008950991944,5.5740199983119965,5.881679534912109,8.155841036495168,4.986988952679948,4.679329416079835,2.4051679144967757
20,10.126996444295724,5.136358737945557,5.382142066955566,7.297215608218001,4.990637706350167,4.7448543773401575,2.829780836077723
18,10.84219238402435,5.738251283764839,5.82331657409668,7.770581098388762,5.103941100259512,5.018875809927671,3.071611285635589
19,10.449435292335645,5.195345729589462,5.3474650382995605,8.049832711799613,5.2540895627461826,5.101970254036084,2.3996025805360315
6,9.981382758021356,4.5257557183504105,4.748380184173584,6.272291339672156,5.455627039670945,5.233002573847772,3.7090914183491996
33,12.4523744631406,6.9709546864032745,7.029234409332275,11.465258251438089,5.481419776737326,5.423140053808325,0.9871162117025118
31,11.44727183598321,5.917790904641151,6.090883731842041,8.543559703080787,5.529480931342059,5.356388104141169,2.903712132902424
36,11.631396504584378,5.955673381686211,6.222776412963867,9.78659919908272,5.675723122898168,5.408620091620511,1.8447973055016575
41,10.173117804387026,4.490672796964645,4.8074140548706055,7.960749144713453,5.6824450074223805,5.36570374951642,2.212368659673573
42,10.9547396685375,5.169135332107544,5.369134426116943,8.0563985557375,5.785604336429955,5.585605242420556,2.898341112799999
25,10.61875097386481,4.822176322340965,5.031160831451416,7.395495791286189,5.796574651523844,5.587590142413394,3.2232551825786206
38,11.351064735883572,5.539123713970184,5.709086894989014,8.044784556500115,5.811941021913388,5.641977840894558,3.3062801793834566
29,9.777417131689376,3.93616184592247,4.02757740020752,6.401275342178011,5.841255285766906,5.749839731481855,3.3761417895113643
17,11.497455891071551,5.176129937171936,5.225121974945068,7.22150413716483,6.321325953899615,6.272333916126483,4.275951753906721
10,13.305064411973497,6.700742989778519,7.031820774078369,10.489408969248316,6.604321422194978,6.273243637895128,2.8156554427251805
1,11.375804833783736,4.5900095254182816,4.783332347869873,6.777901683758496,6.785795308365454,6.592472485913863,4.59790315002524
22,11.501321297987737,4.681837931275368,4.819904327392578,8.070046522745695,6.819483366712369,6.6814169705951585,3.4312747752420414
14,12.073651453946834,4.929956421256065,4.937420845031738,7.275355401388868,7.143695032690768,7.1362306089150955,4.798296052557966
34,13.13543063061399,5.647618323564529,5.492989540100098,7.730678697793579,7.487812307049461,7.642441090513893,5.404751932820412
30,13.208970556903854,5.049309507012367,5.180998802185059,7.958904649300767,8.159661049891486,8.027971754718795,5.250065907603086
13,17.707768115714376,7.830160856246948,7.832457542419434,10.40723065792532,9.877607259467428,9.875310573294943,7.300537457789057
