Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
40,0.0390997311662904,0.0008044602,0.0010472590802237,0.0025134433357544,0.038295270966290394,0.0380524720860667,0.036586287830535996
4,0.0395590845866554,0.0008109252,0.0010294215753674,0.0025444477336347,0.0387481593866554,0.038529663011288,0.0370146368530207
6,0.0399111297236482,0.0006489458,0.0007391832768917,0.0012801726917666,0.0392621839236482,0.0391719464467565,0.0386309570318816
44,0.0403345014125882,0.00076251966,0.0008557309047318,0.0021844682523099,0.0395719817525882,0.0394787705078564,0.038150033160278304
37,0.0414148211296964,0.00122436,0.0015351835172623,0.00444076641318,0.040190461129696396,0.0398796376124341,0.036974054716516394
7,0.0411088111185921,0.00085643394,0.0009677444468252,0.0019553170389017,0.040252377178592105,0.0401410666717669,0.039153494079690404
19,0.0417497032364211,0.00073608157,0.0008964460575953,0.0020689855663061,0.0410136216664211,0.0408532571788258,0.039680717670114996
12,0.04187813894797,0.0008053838,0.001343228155747,0.0025514006230224,0.04107275514797001,0.040534910792223,0.039326738324947604
28,0.0422842479721958,0.0005933925,0.0006172486464492,0.0013262874429334,0.0416908554721958,0.0416669993257466,0.0409579605292624
32,0.0427549498471409,0.0009946821,0.0011561075225472,0.0025734788614736,0.0417602677471409,0.041598842324593696,0.0401814709856673
9,0.0425399950498255,0.0005667688,0.0006464601610787,0.0015223076221773,0.0419732262498255,0.0418935348887468,0.0410176874276482
39,0.0430958882544197,0.001116437,0.001248521846719,0.0034822953452245,0.0419794512544197,0.0418473664077007,0.0396135929091952
26,0.0429117225453741,0.0007497733,0.0009233069140464,0.0023727984476501,0.0421619492453741,0.0419884156313277,0.040538924097724
2,0.0434681182225048,0.0011324678,0.0013107240665704,0.0029902996057014,0.0423356504225048,0.0421573941559344,0.0404778186168034
29,0.04304185709246,0.0005332167,0.0005711874109692,0.001393418965002,0.04250864039246,0.042470669681490804,0.041648438127458
24,0.0437417877360131,0.00077703566,0.0008873928454704,0.0021143320385466,0.0429647520760131,0.0428543948905427,0.0416274556974665
