Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
28,0.0297260195136766,0.00028663725,0.2259071469306945,0.0008008826976756,0.0294393822636766,-0.1961811274170179,0.028925136816001
34,0.0298811902272308,0.00035545175,0.1477963775396347,0.0009462808838305,0.0295257384772308,-0.11791518731240391,0.0289349093434003
23,0.0300286462139605,0.00049693655,0.2036845237016677,0.0014230017997843,0.0295317096639605,-0.1736558774877072,0.0286056444141762
21,0.0299273630156341,0.00038483134,0.1720978766679763,0.0011413272265914,0.0295425316756341,-0.1421705136523422,0.0287860357890427
25,0.029970315648344,0.00032749787,0.1635634452104568,0.0008949895587575,0.029642817778344002,-0.13359312956211278,0.0290753260895865
1,0.0301689902837619,0.00036201478,0.1958508938550949,0.0007129137871468,0.0298069755037619,-0.165681903571333,0.029456076496615097
29,0.030093764837584,0.0002657911,0.1309723109006881,0.0007662396278744,0.029827973737584,-0.10087854606310409,0.0293275252097096
27,0.0304263485683189,0.00032010762,0.1635012775659561,0.0008610569315699,0.030106240948318902,-0.13307492899763718,0.029565291636749
5,0.0308922744661743,0.00043490218,0.116094172000885,0.0013172342570148,0.030457372286174303,-0.08520189753471069,0.029575040209159503
18,0.0308671688720271,0.00039107192,0.0679084882140159,0.0010705988789942,0.0304760969520271,-0.0370413193419888,0.0297965699930329
39,0.0309966975023888,0.000510816,0.1074846088886261,0.0014493897815907,0.0304858815023888,-0.0764879113862373,0.0295473077207981
11,0.030853467352734,0.00036237246,0.1695431768894195,0.0011225328373698,0.030491094892734,-0.1386897095366855,0.0297309345153642
10,0.0316898339825975,0.00037988476,0.1178122982382774,0.0013259240429072,0.0313099492225975,-0.0861224642556799,0.030363909939690296
17,0.0319237471771275,0.0004177996,0.1927350610494613,0.0008403334040037,0.031505947577127505,-0.1608113138723338,0.031083413773123802
15,0.0321780082109498,0.0006194288,0.1887756437063217,0.0015233365464166,0.0315585794109498,-0.1565976354953719,0.0306546716645332
8,0.0322979110977797,0.0004605447,0.2903951704502105,0.001300091263823,0.0318373663977797,-0.25809725935243083,0.030997819833956698
22,0.0321693996722127,0.00027260705,0.1253012120723724,0.0007069839455562,0.031896792622212705,-0.0931318124001597,0.031462415726656506
3,0.032843256902191,0.0006033648,0.2757744491100311,0.0016708952509079,0.032239892102191,-0.24293119220784007,0.031172361651283096
38,0.0326890666685976,0.00042006667,0.1551627963781356,0.0013164738392484,0.0322689999985976,-0.122473729709538,0.0313725928293492
33,0.0329507600810333,0.00055155874,0.0824164673686027,0.002103320546955,0.0323992013410333,-0.049465707287569396,0.0308474395340783
31,0.0342067315328119,0.00044046613,0.1020966321229934,0.0013558456967134,0.033766265402811906,-0.06788990059018149,0.032850885836098506
14,0.0343947640331919,0.00032669058,0.3126073777675628,0.0008834100225216,0.034068073453191905,-0.2782126137343709,0.033511354010670305
30,0.0363269809292023,0.0005215933,0.3107999265193939,0.0010534418557706,0.0358053876292023,-0.27447294559019164,0.0352735390734317
13,0.0493661564847016,0.00073596445,0.3719522356986999,0.0016444465134601,0.0486301920347016,-0.3225860792139983,0.0477217099712415
