Station,TCN,AGCRN,CLCRN,GWN,TCN-AGCRN,TCN-CLCRN,TCN-GWN
4,0.0363721305855812,0.00077136804,0.0008719315519556,0.0022902117278216,0.0356007625455812,0.0355001990336256,0.034081918857759595
44,0.036401773025931,0.0005975501,0.0007430247496813,0.0019085879865143,0.035804222925931,0.0356587482762497,0.0344931850394167
40,0.0366404085614773,0.0006865354,0.0009038858697749,0.0020967579487795,0.0359538731614773,0.0357365226917024,0.034543650612697804
6,0.0381417401591835,0.00055246585,0.0006875699618831,0.001127356740527,0.0375892743091835,0.0374541701973004,0.0370143834186565
19,0.0383518386871537,0.0006282752,0.0007716640830039,0.0017514795911298,0.0377235634871537,0.0375801746041498,0.0366003590960239
37,0.0390013697237182,0.0010979944,0.0014088244643062,0.0040938720136469,0.037903375323718194,0.037592545259412,0.034907497710071296
7,0.0387528782131363,0.0007799107,0.0008698733290657,0.0017897465634374,0.0379729675131363,0.0378830048840706,0.036963131649698895
28,0.0389254713672664,0.00049005606,0.0005576139083132,0.0011373870507291,0.0384354153072664,0.0383678574589532,0.0377880843165373
12,0.0392872078873792,0.0007542825,0.0010580332018435,0.0025799855821988,0.0385329253873792,0.0382291746855357,0.0367072223051804
24,0.0392506497322539,0.0006042721,0.0007757946732454,0.0017102930889645,0.038646377632253905,0.0384748550590085,0.037540356643289405
39,0.0396128189051881,0.00091881026,0.0011306290980428,0.0028523469498611,0.0386940086451881,0.0384821898071453,0.036760471955327
26,0.0396350401000144,0.0006349004,0.0007745130569674,0.0020711982716241,0.039000139700014404,0.038860527043047,0.0375638418283903
32,0.0399686249831448,0.00089230615,0.0010474529117345,0.0021362811312879,0.0390763188331448,0.038921172071410305,0.0378323438518569
9,0.0396988922942856,0.00050802063,0.0005588505300693,0.0012064812783623,0.0391908716642856,0.0391400417642163,0.0384924110159233
29,0.0403694814469021,0.00044489093,0.000536412699148,0.0011486593859184,0.0399245905169021,0.039833068747754094,0.0392208220609837
0,0.0410067417904354,0.0008186231,0.0009700304362922,0.0023212643980902,0.0401881186904354,0.0400367113541432,0.038685477392345194
35,0.0411497958746616,0.0009038463,0.0009972041007131,0.002146030167035,0.040245949574661606,0.040152591773948504,0.039003765707626606
20,0.0412362529419447,0.00063855806,0.0008474065107293,0.0015779935498715,0.040597694881944695,0.040388846431215396,0.039658259392073195
42,0.0414197870691717,0.00070917566,0.0009185323142446,0.0023803653304139,0.040710611409171704,0.0405012547549271,0.0390394217387578
2,0.0417793190317647,0.001025707,0.0011522859567776,0.0029728214919744,0.0407536120317647,0.0406270330749871,0.0388064975397903
23,0.0421975789097174,0.00087578007,0.0010460438206791,0.0020356579904652,0.0413217988397174,0.0411515350890383,0.0401619209192522
1,0.042023359497997,0.0006749338,0.0008843721006996,0.001578468791336,0.041348425697997,0.0411389873972974,0.040444890706661
21,0.0422430977885821,0.0007859501,0.0009731421014294,0.0021153206730888,0.0414571476885821,0.0412699556871527,0.040127777115493306
16,0.0422538672092371,0.0005235112,0.0006490863161161,0.0014820528849268,0.0417303560092371,0.041604780893121,0.0407718143243103
27,0.0426207361886775,0.0006387154,0.0006581640336662,0.0012861628053719,0.04198202078867749,0.0419625721550113,0.041334573383305595
43,0.0430361914047682,0.0006741749,0.0008616116247139,0.0018479386705607,0.0423620165047682,0.0421745797800543,0.0411882527342075
41,0.0434793333942694,0.0007562681,0.0008476179209537,0.0027409424375051,0.0427230652942694,0.0426317154733157,0.0407383909567643
10,0.0435200497229804,0.00072921155,0.0009019037825055,0.0020484415089903,0.042790838172980405,0.0426181459404749,0.041471608213990103
36,0.0435464332804254,0.0007329419,0.0008208102663047,0.0019969993142425,0.0428134913804254,0.0427256230141207,0.0415494339661829
3,0.0441115059362537,0.0010670595,0.0012537067523226,0.0021109458570169,0.0430444464362537,0.0428577991839311,0.042000560079236804
17,0.0438398591604148,0.00072309567,0.0008895578794181,0.0016244267305933,0.0431167634904148,0.0429503012809967,0.0422154324298215
5,0.0443294424079049,0.00090112287,0.0010427313391119,0.0025443382773761,0.0434283195379049,0.043286711068793,0.0417851041305288
34,0.0444956983932088,0.00075776275,0.0008113810326904,0.0016659403488653,0.0437379356432088,0.0436843173605184,0.0428297580443435
8,0.0445459971149937,0.0007946964,0.0008827249403111,0.0022552488641542,0.043751300714993696,0.0436632721746826,0.0422907482508395
25,0.0444695644306987,0.0006596636,0.0008433078764937,0.0016765432587193,0.0438099008306987,0.043626256554205003,0.042793021171979403
33,0.0451142491715147,0.000994752,0.0013175245840102,0.0038035761786478,0.0441194971715147,0.0437967245875045,0.0413106729928669
11,0.0449303499683846,0.00078390725,0.0009521340252831,0.0021576110653294,0.0441464427183846,0.0439782159431015,0.042772738903055205
18,0.0449627599407006,0.00074370974,0.0010002285707741,0.0018433297944179,0.0442190502007006,0.0439625313699265,0.0431194301462827
31,0.0464289684126562,0.0008357805,0.0011276766890659,0.0024739729808353,0.0455931879126562,0.0453012917235903,0.0439549954318209
38,0.0464451677724458,0.00081810425,0.0010180468671023,0.0020386688813037,0.0456270635224458,0.045427120905343496,0.0444064988911421
30,0.0467028169373563,0.0008497785,0.0010847273515537,0.0019370780585837,0.045853038437356296,0.0456180895858026,0.044765738878772596
22,0.0466412761723831,0.00054936495,0.0006874948740005,0.0017875764272574,0.046091911222383104,0.0459537812983826,0.0448536997451257
15,0.0475685679691016,0.0011226849,0.0012915682746097,0.0025703645754747,0.0464458830691016,0.046276999694491894,0.044998203393626895
14,0.0477608442334837,0.00064509065,0.0007210659096017,0.0014289719025882,0.0471157535834837,0.047039778323882,0.0463318723308955
13,0.0706163803470445,0.0014501255,0.0016753709642216,0.0030766595637341,0.0691662548470445,0.0689410093828229,0.0675397207833104
