0,59.89711332116936
1,44.012320174655336
2,29.3949880759868
3,77.44940535775335
4,41.00216510341767
5,37.412930047014285
6,32.37667146668488
7,34.41901969340852
8,50.75961330206006
9,28.2610240586009
10,89.87723190770937
11,46.82569357972134
12,52.84364035986761
13,87.23729945082968
14,37.98305840888317
15,55.08950506626918
16,27.524469997498286
17,25.35268960454149
18,79.55570190170582
19,64.19549307296231
20,63.203453639676745
21,85.5320210813172
22,69.2953335078363
23,48.89331180435889
24,55.19293912232288
25,108.5855780486256
26,40.68745170708527
27,36.00297165783511
28,30.75090071040929
29,38.80435173296701
30,49.87402173579963
31,100.70912077195833
32,66.56980356559885
33,105.73301228630407
34,88.41885420697652
35,57.61126828404326
36,37.15586332677117
37,64.04686125791716
38,54.67056968775622
39,40.31748877201844
40,64.01763865781234
41,64.68608888073544
42,75.35131614254406
43,61.96293075046536
44,45.8458692834635
