1,0.03741391375660896
2,0.03734491020441055
3,0.03935493901371956
4,0.04132448881864548
5,0.0370679572224617
6,0.042244959622621536
7,0.030948854982852936
8,0.03597353398799896
9,0.036887869238853455
10,0.028682891279459
11,0.03765571117401123
12,0.038159266114234924
13,0.039033401757478714
14,0.04787991940975189
15,0.032597124576568604
16,0.04387457296252251
17,0.03192524239420891
18,0.0375886894762516
19,0.03869331628084183
20,0.03471333906054497
21,0.03595210984349251
22,0.03797798231244087
23,0.03378909081220627
24,0.03910500556230545
25,0.03638778254389763
26,0.03439721837639809
27,0.03600738197565079
28,0.03188856318593025
29,0.028252312913537025
30,0.026985861361026764
31,0.03933688625693321
32,0.039802420884370804
33,0.038018494844436646
34,0.04372397065162659
35,0.03623554855585098
36,0.038018662482500076
37,0.041247233748435974
38,0.043846696615219116
39,0.03825150802731514
40,0.039532873779535294
41,0.03673602640628815
42,0.03818750008940697
43,0.03713013976812363
44,0.03708794713020325
45,0.03477032855153084
